"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"regarder","William Thomson","scientifique","13","6","13"
"regarder","William Thomson","vivant","13","17","13"
"regarder","Enrico Fermi","physicien","13","6","13"
"regarder","Enrico Fermi","scientifique","13","6","13"
"regarder","Marie Curie","scientifique","13","6","13"
"regarder","Marie Curie","chimiste","13","6","13"
"regarder","Jean Bernoulli","mathématicien","13","6","13"
"regarder","Jean Bernoulli","scientifique","13","6","13"
"regarder","Hippocrate","scientifique","13","6","13"
"regarder","Luigi Galvani","physicien","13","6","13"
"regarder","Luigi Galvani","scientifique","13","6","13"
"regarder","Georges Charpak","scientifique","13","6","13"
"regarder","Georges Charpak","physicien","13","6","13"
"regarder","Augustin Fresnel","physicien","13","6","13"
"regarder","Augustin Fresnel","scientifique","13","6","13"
"regarder","Augustin Fresnel","vivant","13","17","13"
"regarder","Gustav Kirchhoff","physicien","13","6","13"
"regarder","Gustav Kirchhoff","scientifique","13","6","13"
"regarder","Gustav Kirchhoff","vivant","13","17","13"
"regarder","Charles de Coulomb","physicien","13","6","13"
"regarder","Charles de Coulomb","scientifique","13","6","13"
"regarder","Charles de Coulomb","vivant","13","17","13"
"regarder","Michael Faraday","physicien","13","6","13"
"regarder","Michael Faraday","scientifique","13","6","13"
"regarder","Leonhard Euler","scientifique","13","6","13"
"regarder","Leonhard Euler","mathématicien","13","6","13"
"regarder","Leonhard Euler","physicien","13","6","13"
"regarder","Galilée","scientifique","13","6","13"
"regarder","Galilée","astronome","13","6","13"
"regarder","Galilée","mathématicien","13","6","13"
"regarder","Galilée","physicien","13","6","13"
"regarder","Henry Cavendish","physicien","13","6","13"
"regarder","Henry Cavendish","scientifique","13","6","13"
"regarder","Benjamin Franklin","inventeur","13","6","13"
"regarder","Benjamin Franklin","scientifique","13","6","13"
"regarder","Alonzo Church","mathématicien","13","6","13"
"regarder","Alonzo Church","scientifique","13","6","13"
"regarder","Alonzo Church","vivant","13","17","13"
"regarder","Alexander Fleming","scientifique","13","6","13"
"regarder","Paul Dirac","physicien","13","6","13"
"regarder","Paul Dirac","scientifique","13","6","13"
"regarder","Stephen Cole Kleene","mathématicien","13","6","13"
"regarder","Stephen Cole Kleene","scientifique","13","6","13"
"regarder","James Chadwick","physicien","13","6","13"
"regarder","James Chadwick","scientifique","13","6","13"
"regarder","James Chadwick","vivant","13","17","13"
"regarder","anthropologue","vivant","13","17","13"
"regarder","Archimède","scientifique","13","6","13"
"regarder","Archimède","mathématicien","13","6","13"
"regarder","botaniste","vivant","13","17","13"
"regarder","botaniste","scientifique","13","6","13"
"regarder","symbolique","vivant","13","17","13"
"regarder","physicien","vivant","13","17","13"
"regarder","physicien","chercheur","13","6","13"
"regarder","physicien","scientifique","13","6","13"
"regarder","raffineur","vivant","13","17","13"
"regarder","André-Marie Ampère","mathématicien","13","6","13"
"regarder","André-Marie Ampère","scientifique","13","6","13"
"regarder","André-Marie Ampère","vivant","13","17","13"
"regarder","Pierre Victor Auger","physicien","13","6","13"
"regarder","Pierre Victor Auger","scientifique","13","6","13"
"regarder","Pierre Victor Auger","vivant","13","17","13"
"regarder","chimiste","vivant","13","17","13"
"regarder","chimiste","chercheur","13","6","13"
"regarder","chimiste","scientifique","13","6","13"
"regarder","paléontologue","vivant","13","17","13"
"regarder","paléontologue","scientifique","13","6","13"
"regarder","astronome","vivant","13","17","13"
"regarder","astronome","scientifique","13","6","13"
"regarder","sociologue","vivant","13","17","13"
"regarder","sociologue","chercheur","13","6","13"
"regarder","sociologue","scientifique","13","6","13"
"regarder","économiste","vivant","13","17","13"
"regarder","archéologue","vivant","13","17","13"
"regarder","archéologue","chercheur","13","6","13"
"regarder","explorateur","vivant","13","17","13"
"regarder","scientifique","vivant","13","17","13"
"regarder","scientifique","inventeur","13","6","13"
"regarder","mathématicien","vivant","13","17","13"
"regarder","ethnologue","vivant","13","17","13"
"regarder","ethnologue","chercheur","13","6","13"
"regarder","Amedeo Avogadro","physicien","13","6","13"
"regarder","Amedeo Avogadro","chimiste","13","6","13"
"regarder","Amedeo Avogadro","scientifique","13","6","13"
"regarder","éthologue","vivant","13","17","13"
"regarder","sismologue","vivant","13","17","13"
"regarder","glaciologue","vivant","13","17","13"
"regarder","hétérozygote","vivant","13","17","13"
"regarder","biologiste","vivant","13","17","13"
"regarder","biologiste","chercheur","13","6","13"
"regarder","chercheur","vivant","13","17","13"
"regarder","Jean Bernard Léon Foucault","physicien","13","6","13"
"regarder","Jean Bernard Léon Foucault","scientifique","13","6","13"
"regarder","Frédéric Joliot-Curie","physicien","13","6","13"
"regarder","Frédéric Joliot-Curie","scientifique","13","6","13"
"regarder","Humphry Davy","physicien","13","6","13"
"regarder","Humphry Davy","scientifique","13","6","13"
"regarder","Humphry Davy","vivant","13","17","13"
"regarder","Oronce Fine","inventeur","13","6","13"
"regarder","Oronce Fine","mathématicien","13","6","13"
"regarder","Oronce Fine","scientifique","13","6","13"
"regarder","Albert Einstein","scientifique","13","6","13"
"regarder","Albert Einstein","physicien","13","6","13"
"regarder","Joseph Fourier","scientifique","13","6","13"
"regarder","Joseph Fourier","vivant","13","17","13"
"regarder","James Prescott Joule","physicien","13","6","13"
"regarder","James Prescott Joule","scientifique","13","6","13"
"regarder","Robert Boyle","physicien","13","6","13"
"regarder","Robert Boyle","scientifique","13","6","13"
"regarder","Christian Doppler","physicien","13","6","13"
"regarder","Christian Doppler","scientifique","13","6","13"
"regarder","Christian Doppler","vivant","13","17","13"
"regarder","Louis Joseph Gay-Lussac","physicien","13","6","13"
"regarder","Louis Joseph Gay-Lussac","chimiste","13","6","13"
"regarder","Louis Joseph Gay-Lussac","scientifique","13","6","13"
"regarder","Édouard Branly","inventeur","13","6","13"
"regarder","Édouard Branly","physicien","13","6","13"
"regarder","Édouard Branly","scientifique","13","6","13"
"regarder","Richard Feynman","physicien","13","6","13"
"regarder","Richard Feynman","scientifique","13","6","13"
"regarder","Richard Feynman","vivant","13","17","13"
"regarder","Christiaan Huygens","scientifique","13","6","13"
"regarder","Christiaan Huygens","mathématicien","13","6","13"
"regarder","Christiaan Huygens","physicien","13","6","13"
"regarder","Niels Bohr","physicien","13","6","13"
"regarder","Niels Bohr","scientifique","13","6","13"
"regarder","David Hilbert","mathématicien","13","6","13"
"regarder","David Hilbert","scientifique","13","6","13"
"regarder","Robert Wilhelm Bunsen","physicien","13","6","13"
"regarder","Robert Wilhelm Bunsen","chimiste","13","6","13"
"regarder","Robert Wilhelm Bunsen","scientifique","13","6","13"
"regarder","Robert Wilhelm Bunsen","vivant","13","17","13"
"regarder","Henri Becquerel","physicien","13","6","13"
"regarder","Henri Becquerel","scientifique","13","6","13"
"regarder","Jacques-Yves Cousteau","scientifique","13","6","13"
"regarder","Jacques-Yves Cousteau","explorateur","13","6","13"
"regarder","tube de Zworykin","télévision","42","","14"
"éradiquer","sida","maladie","14","6","14"
"consommer","frigidaire","réfrigérateur","14","9","14"
"consommer","réfrigérateur","frigidaire","14","9","14"
"tourner","Jacques-Yves Cousteau","explorateur","13","6","13"
"nettoyer","frigidaire","frigo","13","9","13"
"nettoyer","frigidaire","réfrigérateur","13","9","13"
"nettoyer","réfrigérateur","frigo","13","9","13"
"nettoyer","réfrigérateur","frigidaire","13","9","13"
"ouvrir","réfrigérateur","frigo","14","9","14"
"ouvrir","réfrigérateur","frigidaire","14","9","14"
"ouvrir","frigidaire","frigo","14","9","14"
"ouvrir","frigidaire","réfrigérateur","14","9","14"
"remplir","réfrigérateur","frigo","14","9","14"
"publier","physicien","chercheur","13","6","13"
"lire","Mathieu Lafourcade","chercheur","13","17","13"
"lire","Mathieu Lafourcade","chercheur","13","6","13"
"lire","physicien","chercheur","13","6","13"
"lire","physicien","scientifique","13","6","13"
"guérir","médecine","maladie","42","42","42"
"guérir","médecine","maladie","42","42","14"
"guérir","maladie","médecine","42","","42"
"guérir","vaccin","médecine","13","6","42"
"guérir","maladie","médecine","14","","42"
"fuir","frigidaire","frigo","13","9","13"
"fuir","frigidaire","réfrigérateur","13","9","13"
"fuir","réfrigérateur","frigo","13","9","13"
"fuir","réfrigérateur","frigidaire","13","9","13"
"soigner","maladie","Médecine","42","","13"
"soigner","maladie","Médecine","42","",""
"soigner","maladie","médecine","42","","13"
"soigner","maladie","médecine","42","",""
"soigner","vaccin","Médecine","13","6","13"
"soigner","vaccin","Médecine","13","6",""
"soigner","vaccin","médecine","13","6","13"
"soigner","vaccin","médecine","13","6",""
"soigner","Médecine","maladie","13","42","42"
"soigner","Médecine","maladie","13","42","14"
"soigner","médecine","maladie","13","42","42"
"soigner","médecine","maladie","13","42","14"
"soigner","maladie","Médecine","14","","13"
"soigner","maladie","Médecine","14","",""
"soigner","maladie","médecine","14","","13"
"soigner","maladie","médecine","14","",""
"soigner","Médecine","maladie","","42","42"
"soigner","Médecine","maladie","","42","14"
"soigner","médecine","maladie","","42","42"
"soigner","médecine","maladie","","42","14"
"constater","chercheur","progrès scientifique","13","","14"
"constater","progrès scientifique","chercheur","14","42","13"
"sciences","médecine","biologie","9","6","9"
"sciences","Chimie","recherche","9","6","9"
"sciences","physique","Chimie","9","9","9"
"sciences","physique","chimie","9","9","9"
"sciences","chimie","physique","9","6","9"
"sciences","chimie","recherche","9","6","9"
"sciences","recherche","biologie","9","","9"
"sciences","psychologie","médecine","9","6","9"
"sciences","biologie","recherche","9","42","9"
"peste bubonique","bacille","maladie","42","","6"
"peste bubonique","bacille","maladie","9","","6"
"peste bubonique","maladie","bacille","6","42","42"
"peste bubonique","maladie","bacille","6","42","9"
"peste noire","bacille","maladie","42","","6"
"peste noire","bacille","maladie","9","","6"
"peste noire","maladie","bacille","6","42","42"
"peste noire","maladie","bacille","6","42","9"
"=plague=","bacille","maladie","42","","6"
"=plague=","bacille","maladie","9","","6"
"=plague=","maladie","bacille","6","42","42"
"=plague=","maladie","bacille","6","42","9"
"électricité","lampe","lieu","9","6","9"
"électricité","lampe","ampoule","9","9","9"
"électricité","lampe","fil","9","9",""
"hygromètre à cheveu","hygromètre","appareil","6","6","6"
"hygromètre à cheveu","hygromètre","instrument","6","6","6"
"sciences citoyennes","=science=","chercheur","6","42","9"
"sciences citoyennes","Science","chercheur","6","42","9"
"sciences citoyennes","science","chercheur","6","42","9"
"sciences citoyennes","chercheur","science","9","","6"
"sciences citoyennes","chercheur","Science","9","","6"
"sciences citoyennes","chercheur","=science=","9","","6"
"Edwin Powell Hubble","astronome","Astronomie","6","42",""
"Edwin Powell Hubble","astronome","astronomie","6","42",""
"Edwin Powell Hubble","astronomie","astronome","","","6"
"Edwin Powell Hubble","astronomie","recherche","","6",""
"Edwin Powell Hubble","Astronomie","astronome","","","6"
"Edwin Powell Hubble","Astronomie","recherche","","6",""
"univers","lune","espace","9","15","15"
"univers","lune","espace","9","15","9"
"univers","lune","espace","9","15","6"
"univers","lune","lumière","9","9","9"
"voie lactée","lune","espace","9","15","9"
"Voie lactée","lune","espace","9","15","9"
"étude","recherche","biologie","6","",""
"étude","biologie","recherche","","42","6"
"tailler une pipe","sida","maladie","","6",""
"tailler une pipe","SIDA","maladie","","6",""
"tailler une pipe","syndrome d'immunodéficience acquise","maladie","","6",""
"VIH","syndrome d'immunodéficience acquise","maladie","","6","6"
"VIH","SIDA","maladie","","6","6"
"VIH","sida","maladie","","6","6"
"virus de l'immunodéficience humaine","SIDA","maladie","","6","6"
"virus de l'immunodéficience humaine","syndrome d'immunodéficience acquise","maladie","","6","6"
"virus de l'immunodéficience humaine","sida","maladie","","6","6"
"vih","SIDA","maladie","","6","6"
"vih","syndrome d'immunodéficience acquise","maladie","","6","6"
"vih","sida","maladie","","6","6"
"Astronomie","=science=","recherche","6","42","6"
"Astronomie","science","recherche","6","42","6"
"Astronomie","étude","recherche","6","6","6"
"Astronomie","recherche","science","6","","6"
"Astronomie","recherche","Science","6","","6"
"Astronomie","recherche","=science=","6","","6"
"Astronomie","recherche","activité","6","6","6"
"Astronomie","recherche","Edwin Powell Hubble","6","42","42"
"Astronomie","Science","recherche","6","42","6"
"Astronomie","Edwin Powell Hubble","astronome","42","6",""
"Astronomie","Edwin Powell Hubble","recherche","42","","6"
"biochimie","labo","chimie","15","9","6"
"biochimie","=science=","biologie","15","","6"
"biochimie","=science=","chimie","15","6","6"
"biochimie","laboratoire","chimie","15","9","6"
"biochimie","Science","biologie","15","","6"
"biochimie","Science","chimie","15","6","6"
"biochimie","science","chimie","15","15","6"
"biochimie","science","biologie","15","","6"
"biochimie","science","chimie","15","6","6"
"biochimie","science","biologie","15","6","6"
"biochimie","science","chimie","15","9","6"
"biochimie","addict","chimie","","42","6"
"biochimie","être accro","chimie","","42","6"
"biochimie","=addict=","chimie","","42","6"
"biochimie","accro","chimie","","42","6"
"biochimie","être addict","chimie","","42","6"
"biochimie","être dépendant","chimie","","42","6"
"biochimie","biologie","�cole","6","15","15"
"biochimie","biologie","labo","6","15","15"
"biochimie","biologie","patient","6","15","15"
"biochimie","biologie","universit�","6","15","15"
"biochimie","biologie","laboratoire","6","15","15"
"biochimie","biologie","analyte","6","6","6"
"biochimie","biologie","science","6","6","15"
"biochimie","biologie","science","6","6","6"
"biochimie","biologie","Science","6","6","15"
"biochimie","biologie","Science","6","6","6"
"biochimie","biologie","=science=","6","6","15"
"biochimie","biologie","=science=","6","6","6"
"biochimie","biologie","Science","6","42","15"
"biochimie","biologie","Science","6","42","6"
"biochimie","biologie","science","6","42","15"
"biochimie","biologie","science","6","42","6"
"biochimie","biologie","=science=","6","42","15"
"biochimie","biologie","=science=","6","42","6"
"biochimie","chimie","laboratoire","6","15","15"
"biochimie","chimie","labo","6","15","15"
"biochimie","chimie","accro","6","",""
"biochimie","chimie","être dépendant","6","",""
"biochimie","chimie","addict","6","",""
"biochimie","chimie","être addict","6","",""
"biochimie","chimie","=addict=","6","",""
"biochimie","chimie","être accro","6","",""
"biochimie","chimie","science","6","6","15"
"biochimie","chimie","science","6","6","6"
"biochimie","chimie","=science=","6","6","15"
"biochimie","chimie","=science=","6","6","6"
"biochimie","chimie","Science","6","6","15"
"biochimie","chimie","Science","6","6","6"
"biochimie","chimie","=enzyme=","6","9","9"
"biochimie","chimie","enzyme","6","9","9"
"biochimie","Science","biologie","6","","6"
"biochimie","Science","chimie","6","6","6"
"biochimie","=science=","biologie","6","","6"
"biochimie","=science=","chimie","6","6","6"
"biochimie","science","chimie","6","15","6"
"biochimie","science","biologie","6","","6"
"biochimie","science","chimie","6","6","6"
"biochimie","science","biologie","6","6","6"
"biochimie","science","chimie","6","9","6"
"éthologie","=science=","biologie","6","","6"
"éthologie","Science","biologie","6","","6"
"éthologie","science","biologie","6","","6"
"éthologie","science","biologie","6","6","6"
"éthologie","biologie","science","6","6","6"
"éthologie","biologie","Science","6","6","6"
"éthologie","biologie","=science=","6","6","6"
"éthologie","biologie","Science","6","42","6"
"éthologie","biologie","science","6","42","6"
"éthologie","biologie","=science=","6","42","6"
"topographie","géographie","=science=","6","6","6"
"topographie","géographie","science","6","6","6"
"topographie","géographie","Science","6","6","6"
"topographie","Géographie","=science=","6","6","6"
"topographie","Géographie","science","6","6","6"
"topographie","Géographie","Science","6","6","6"
"topographie","médecine","=science=","6","6","6"
"topographie","médecine","science","6","6","6"
"topographie","médecine","Science","6","6","6"
"topographie","médecine","science","6","42","6"
"glace","frigidaire","frigo","13","9","13"
"glace","frigidaire","réfrigérateur","13","9","13"
"glace","réfrigérateur","frigo","13","9","13"
"glace","réfrigérateur","frigidaire","13","9","13"
"tube de Zworykin","tube cathodique","instrument","","6","6"
"tube de Zworykin","tube cathodique","tube","","6","6"
"tube de Zworykin","regarder","télévision","","14",""
"tube de Zworykin","télévision","instrument","","6","6"
"tube de Zworykin","télévision","tube cathodique","","9",""
"inventer","inventeur","télévision","13","",""
"inventer","Mathieu Lafourcade","chercheur","13","17","13"
"inventer","Mathieu Lafourcade","chercheur","13","6","13"
"inventer","physicien","chercheur","13","6","13"
"inventer","télévision","inventeur","","42","13"
"Géologie","Géographie","sciences naturelles","6","6","6"
"Géologie","Géographie","science","6","6","6"
"Géologie","Géographie","matière","6","6","6"
"Géologie","Géographie","Science","6","6","6"
"Géologie","Astronomie","Histoire naturelle","6","6","6"
"Géologie","Astronomie","science","6","6","6"
"Géologie","Astronomie","étude","6","6","6"
"Géologie","Astronomie","histoire naturelle","6","6","6"
"Géologie","Astronomie","matière","6","6","6"
"Géologie","Astronomie","Science","6","6","6"
"Géologie","Astronomie","sciences naturelles","6","6","6"
"Géologie","Physique","Science","6","6","6"
"Géologie","Physique","science","6","6","6"
"géologie","spéléologie","physique","6","6","6"
"géologie","spéléologie","géographie","6","6","6"
"géologie","écologie","biologie","6","6","6"
"géologie","étude","biologie","6","","6"
"géologie","Physique","=science=","6","6","6"
"géologie","Physique","Science","6","6","6"
"géologie","Physique","science","6","6","6"
"géologie","oecologie","biologie","6","6","6"
"géologie","Science","biologie","6","","6"
"géologie","Géographie","=science=","6","6","6"
"géologie","Géographie","science","6","6","6"
"géologie","Géographie","matière","6","6","6"
"géologie","Géographie","Science","6","6","6"
"géologie","astronomie","étude","6","6","6"
"géologie","astronomie","histoire naturelle","6","6","6"
"géologie","astronomie","science","6","6","6"
"géologie","astronomie","Histoire naturelle","6","6","6"
"géologie","astronomie","matière","6","6","6"
"géologie","astronomie","Science","6","6","6"
"géologie","astronomie","=science=","6","6","6"
"géologie","biologie","étude","6","6","6"
"géologie","biologie","science","6","6","6"
"géologie","biologie","Science","6","6","6"
"géologie","biologie","matière","6","6","6"
"géologie","biologie","=science=","6","6","6"
"géologie","biologie","Science","6","42","6"
"géologie","biologie","étude","6","42","6"
"géologie","biologie","science","6","42","6"
"géologie","biologie","=science=","6","42","6"
"géologie","géographie","=science=","6","6","6"
"géologie","géographie","matière","6","6","6"
"géologie","géographie","science","6","6","6"
"géologie","géographie","Science","6","6","6"
"géologie","physique","étude","6","6","6"
"géologie","physique","=science=","6","6","6"
"géologie","physique","matière","6","6","6"
"géologie","physique","Science","6","6","6"
"géologie","physique","science","6","6","6"
"géologie","Astronomie","Histoire naturelle","6","6","6"
"géologie","Astronomie","=science=","6","6","6"
"géologie","Astronomie","science","6","6","6"
"géologie","Astronomie","étude","6","6","6"
"géologie","Astronomie","histoire naturelle","6","6","6"
"géologie","Astronomie","matière","6","6","6"
"géologie","Astronomie","Science","6","6","6"
"géologie","=science=","biologie","6","","6"
"géologie","science","biologie","6","","6"
"géologie","science","physique","6","6","6"
"géologie","science","biologie","6","6","6"
"recherche privée","recherche","progrès scientifique","6","",""
"recherche privée","progrès scientifique","recherche","","42","6"
"recherche publique","recherche","progrès scientifique","6","",""
"recherche publique","progrès scientifique","recherche","","42","6"
"recherche institutionnelle","recherche","progrès scientifique","6","",""
"recherche institutionnelle","progrès scientifique","recherche","","42","6"
"Economie","économie","débat d'idées","6","",""
"Economie","économie","Science","6","6","6"
"Economie","économie","=science=","6","6","6"
"Economie","économie","médecine","6","6","6"
"Economie","économie","science","6","6","6"
"Economie","médecine","=science=","6","6","6"
"Economie","médecine","science","6","6","6"
"Economie","médecine","Science","6","6","6"
"Economie","médecine","science","6","42","6"
"Economie","débat d'idées","économie","","42","6"
"infection","Médecine","maladie","6","42","6"
"infection","maladie","Médecine","6","","6"
"infection","maladie","médecine","6","","6"
"infection","médecine","maladie","6","42","6"
"rhumatisme articulaire aigu","IA","maladie","","6","6"
"dystrophie","IA","maladie","","6","6"
"endocardite","IA","maladie","","6","6"
"maladie de Bouillaud","IA","maladie","","6","6"
"Maladie de Bouillaud","IA","maladie","","6","6"
"=endocarditis=","IA","maladie","","6","6"
"physiologie","libido","biologie","","42","6"
"physiologie","=libido=","biologie","","42","6"
"physiologie","Science","biologie","6","","6"
"physiologie","science","biologie","6","","6"
"physiologie","science","biologie","6","6","6"
"physiologie","médecine vétérinaire","médecine","6","6","6"
"physiologie","médecine vétérinaire","biologie","6","6","6"
"physiologie","biologie","=libido=","6","",""
"physiologie","biologie","libido","6","",""
"physiologie","biologie","science","6","6","6"
"physiologie","biologie","Science","6","6","6"
"physiologie","biologie","discipline","6","6","6"
"physiologie","biologie","Science","6","42","6"
"physiologie","biologie","science","6","42","6"
"physiologie","botanique","discipline","6","6","6"
"physiologie","botanique","Science","6","6","6"
"physiologie","botanique","science","6","6","6"
"physiologie","médecine","science","6","6","6"
"physiologie","médecine","Science","6","6","6"
"physiologie","médecine","biologie","6","6","6"
"physiologie","médecine","science","6","42","6"
"mains","anatomie","biologie","42","6","42"
"mains","génétique","biologie","42","6","42"
"mains","biologie","génétique","42","9","42"
"libido","physiologie","biologie","42","6","42"
"théorie du genre","génétique","biologie","42","6","42"
"théorie du genre","biologie","génétique","42","9","42"
"=libido=","physiologie","biologie","42","6","42"
"trouver","physicien","chercheur","13","6","13"
"regarder au microscope","biologiste","chercheur","13","6","13"
"regarder à la loupe","biologiste","chercheur","13","6","13"
"médicament","médecine","maladie","42","42","42"
"médicament","maladie","médecine","42","","42"
"=medicament=","médecine","maladie","42","42","42"
"=medicament=","maladie","médecine","42","","42"
"medicament","médecine","maladie","42","42","42"
"medicament","maladie","médecine","42","","42"
"mourir","Mathématiques","vivant","13","17","13"
"mourir","Haemophilus influenzae","vivant","13","17","13"
"mourir","scanner","physicien","13","6","13"
"mourir","Mathieu Lafourcade","vivant","13","17","13"
"mourir","Mathieu Lafourcade","chercheur","13","17","13"
"mourir","Mathieu Lafourcade","chercheur","13","6","13"
"mourir","Mathieu Lafourcade","maladie","13","42","42"
"mourir","transformateur","vivant","13","17","13"
"mourir","Boris Cyrulnik","vivant","13","17","13"
"mourir","Alan Turing","scientifique","13","6","13"
"mourir","Alan Turing","cryptologue","13","6","13"
"mourir","Alan Turing","mathématicien","13","6","13"
"mourir","bacille","vivant","13","17","13"
"mourir","bacille","maladie","13","","42"
"mourir","inventeur","vivant","13","17","13"
"mourir","James Nasmyth","scientifique","13","6","13"
"mourir","Paul-Émile Victor","explorateur","13","6","13"
"mourir","Paul-Émile Victor","scientifique","13","6","13"
"mourir","Max von Laue","physicien","13","6","13"
"mourir","Max von Laue","scientifique","13","6","13"
"mourir","Max von Laue","vivant","13","17","13"
"mourir","laser","vivant","13","17","13"
"mourir","Bertrand Russell","scientifique","13","6","13"
"mourir","James Clerk Maxwell","physicien","13","6","13"
"mourir","James Clerk Maxwell","scientifique","13","6","13"
"mourir","James Clerk Maxwell","vivant","13","17","13"
"mourir","Marin Mersenne","vivant","13","17","13"
"mourir","Marin Mersenne","scientifique","13","6","13"
"mourir","Robert Oppenheimer","physicien","13","6","13"
"mourir","Robert Oppenheimer","scientifique","13","6","13"
"mourir","Paul Schützenberger","scientifique","13","6","13"
"mourir","Adrien-Marie Legendre","scientifique","13","6","13"
"mourir","Guglielmo Marconi","physicien","13","6","13"
"mourir","Guglielmo Marconi","scientifique","13","6","13"
"mourir","Ernest Rutherford","physicien","13","6","13"
"mourir","Ernest Rutherford","scientifique","13","6","13"
"mourir","Ernest Rutherford","vivant","13","17","13"
"mourir","Pythagore","mathématicien","13","6","13"
"mourir","Pythagore","scientifique","13","6","13"
"mourir","Bernhard Riemann","mathématicien","13","6","13"
"mourir","Bernhard Riemann","scientifique","13","6","13"
"mourir","Bernhard Riemann","vivant","13","17","13"
"mourir","Edward Witten","physicien","13","6","13"
"mourir","Edward Witten","scientifique","13","6","13"
"mourir","Edward Witten","vivant","13","17","13"
"mourir","convertisseur","vivant","13","17","13"
"mourir","Carl von Linné","scientifique","13","6","13"
"mourir","Ernst Mayr","scientifique","13","6","13"
"mourir","Evangelista Torricelli","physicien","13","6","13"
"mourir","Evangelista Torricelli","scientifique","13","6","13"
"mourir","Théodore Monod","explorateur","13","6","13"
"mourir","Théodore Monod","scientifique","13","6","13"
"mourir","ordinateur","scanner","13","9","13"
"mourir","Edwin H. Land","scientifique","13","6","13"
"mourir","Karl Landsteiner","biologiste","13","6","13"
"mourir","Karl Landsteiner","scientifique","13","6","13"
"mourir","Wilhelm Ostwald","scientifique","13","6","13"
"mourir","Wilhelm Ostwald","vivant","13","17","13"
"mourir","Joseph Priestley","chimiste","13","6","13"
"mourir","Joseph Priestley","scientifique","13","6","13"
"mourir","Henri Poincaré","mathématicien","13","6","13"
"mourir","Henri Poincaré","scientifique","13","6","13"
"mourir","Ottmar Mergenthaler","inventeur","13","6","13"
"mourir","Ottmar Mergenthaler","scientifique","13","6","13"
"mourir","abbé Edme Mariotte","physicien","13","6","13"
"mourir","abbé Edme Mariotte","scientifique","13","6","13"
"mourir","abbé Edme Mariotte","vivant","13","17","13"
"mourir","Wallace Clement Sabine","physicien","13","6","13"
"mourir","Wallace Clement Sabine","scientifique","13","6","13"
"mourir","Wallace Clement Sabine","vivant","13","17","13"
"mourir","Alan Mathison Turing","scientifique","13","6","13"
"mourir","Alan Mathison Turing","cryptologue","13","6","13"
"mourir","Alan Mathison Turing","mathématicien","13","6","13"
"mourir","Albert Abraham Michelson","physicien","13","6","13"
"mourir","Albert Abraham Michelson","scientifique","13","6","13"
"mourir","Georg Simon Ohm","physicien","13","6","13"
"mourir","Georg Simon Ohm","scientifique","13","6","13"
"mourir","Blaise Pascal","scientifique","13","6","13"
"mourir","Blaise Pascal","mathématicien","13","6","13"
"mourir","Louis Lumière","vivant","13","17","13"
"mourir","Louis Lumière","scientifique","13","6","13"
"mourir","Ivan Petrovitch Pavlov","scientifique","13","6","13"
"mourir","Joseph Lister","scientifique","13","6","13"
"mourir","Nikola Tesla","inventeur","13","6","13"
"mourir","Nikola Tesla","scientifique","13","6","13"
"mourir","Julius Plücker","mathématicien","13","6","13"
"mourir","Julius Plücker","scientifique","13","6","13"
"mourir","Julius Plücker","vivant","13","17","13"
"mourir","Christopher Latham Sholes","inventeur","13","6","13"
"mourir","Christopher Latham Sholes","scientifique","13","6","13"
"mourir","Christopher Latham Sholes","vivant","13","17","13"
"mourir","Laurent Schwartz","scientifique","13","6","13"
"mourir","moteur","vivant","13","17","13"
"mourir","Pierre-Simon Laplace","mathématicien","13","6","13"
"mourir","Pierre-Simon Laplace","scientifique","13","6","13"
"mourir","Pierre-Simon Laplace","vivant","13","17","13"
"mourir","Auguste Lumière","scientifique","13","6","13"
"mourir","George Stephenson","inventeur","13","6","13"
"mourir","George Stephenson","scientifique","13","6","13"
"mourir","Alessandro Volta","physicien","13","6","13"
"mourir","Alessandro Volta","scientifique","13","6","13"
"mourir","Charles Townes","scientifique","13","6","13"
"mourir","pile électrique","vivant","13","17","13"
"mourir","César Lattes","scientifique","13","6","13"
"mourir","William Henry Fox Talbot","scientifique","13","6","13"
"mourir","James Watt","scientifique","13","6","13"
"mourir","Dmitri Mendeleïev","chimiste","13","6","13"
"mourir","Dmitri Mendeleïev","scientifique","13","6","13"
"mourir","Isaac Newton","scientifique","13","6","13"
"mourir","Isaac Newton","mathématicien","13","6","13"
"mourir","Isaac Newton","physicien","13","6","13"
"mourir","Henri Sainte-Claire Deville","scientifique","13","6","13"
"mourir","George Dawson Preston","physicien","13","6","13"
"mourir","George Dawson Preston","scientifique","13","6","13"
"mourir","George Dawson Preston","vivant","13","17","13"
"mourir","Max Planck","physicien","13","6","13"
"mourir","Max Planck","scientifique","13","6","13"
"mourir","Friedrich Wöhler","chimiste","13","6","13"
"mourir","Friedrich Wöhler","scientifique","13","6","13"
"mourir","Karl Weierstrass","scientifique","13","6","13"
"mourir","Joseph John Thomson","physicien","13","6","13"
"mourir","Joseph John Thomson","scientifique","13","6","13"
"mourir","Joseph John Thomson","vivant","13","17","13"
"mourir","interrupteur","vivant","13","17","13"
"mourir","Ptolémée","astronome","13","6","13"
"mourir","Ptolémée","scientifique","13","6","13"
"mourir","Marcello Malpighi","scientifique","13","6","13"
"mourir","Louis Pasteur","biologiste","13","6","13"
