"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"Gustav Kirchhoff","scientifique","yeux","6","9","9"
"Gustav Kirchhoff","physicien","yeux","6","9","9"
"Gustav Kirchhoff","scientifique","jambe","6","9","9"
"Gustav Kirchhoff","physicien","jambe","6","9","9"
"Gustav Kirchhoff","scientifique","adn","6","9","9"
"Gustav Kirchhoff","physicien","adn","6","9","9"
"Gustav Kirchhoff","scientifique","tête","6","9","9"
"Gustav Kirchhoff","physicien","tête","6","9","9"
"Gustav Kirchhoff","scientifique","jambes","6","9","9"
"Gustav Kirchhoff","physicien","jambes","6","9","9"
"Gustav Kirchhoff","scientifique","visage","6","9","9"
"Gustav Kirchhoff","physicien","visage","6","9","9"
"Gustav Kirchhoff","scientifique","coeur","6","9","9"
"Gustav Kirchhoff","physicien","coeur","6","9","9"
"Gustav Kirchhoff","scientifique","ADN","6","9","9"
"Gustav Kirchhoff","physicien","ADN","6","9","9"
"Gustav Kirchhoff","scientifique","acide désoxyribonucléique","6","9","9"
"Gustav Kirchhoff","physicien","acide désoxyribonucléique","6","9","9"
"Gustav Kirchhoff","scientifique","=neck=","6","9","9"
"Gustav Kirchhoff","physicien","personne","6","6","6"
"Gustav Kirchhoff","scientifique","personne","6","6","6"
"Gustav Kirchhoff","physicien","scientifique","6","6","6"
"Paul Langevin","physicien","scientifique","6","6","6"
"Ernst Mach","scientifique","jambe","6","9","9"
"Ernst Mach","physicien","jambe","6","9","9"
"Ernst Mach","scientifique","bouche","6","9","9"
"Ernst Mach","physicien","bouche","6","9","9"
"Ernst Mach","scientifique","acide désoxyribonucléique","6","9","9"
"Ernst Mach","physicien","acide désoxyribonucléique","6","9","9"
"Ernst Mach","scientifique","coeur","6","9","9"
"Ernst Mach","physicien","coeur","6","9","9"
"Ernst Mach","scientifique","cou","6","9","9"
"Ernst Mach","physicien","cou","6","9","9"
"Ernst Mach","scientifique","visage","6","9","9"
"Ernst Mach","physicien","visage","6","9","9"
"Ernst Mach","scientifique","ADN","6","9","9"
"Ernst Mach","physicien","ADN","6","9","9"
"Ernst Mach","scientifique","jambes","6","9","9"
"Ernst Mach","physicien","jambes","6","9","9"
"Ernst Mach","scientifique","yeux","6","9","9"
"Ernst Mach","physicien","yeux","6","9","9"
"Ernst Mach","scientifique","pied","6","9","9"
"Ernst Mach","physicien","pied","6","9","9"
"Ernst Mach","scientifique","main","6","9","9"
"Ernst Mach","physicien","main","6","9","9"
"Ernst Mach","scientifique","tête","6","9","9"
"Ernst Mach","physicien","tête","6","9","9"
"Ernst Mach","scientifique","oeil","6","9","9"
"Ernst Mach","physicien","oeil","6","9","9"
"Ernst Mach","scientifique","bras","6","9","9"
"Ernst Mach","physicien","bras","6","9","9"
"Ernst Mach","scientifique","corps","6","9","9"
"Ernst Mach","physicien","corps","6","9","9"
"Ernst Mach","scientifique","nez","6","9","9"
"Ernst Mach","physicien","nez","6","9","9"
"Ernst Mach","scientifique","adn","6","9","9"
"Ernst Mach","physicien","adn","6","9","9"
"Ernst Mach","physicien","personne","6","6","6"
"Ernst Mach","scientifique","personne","6","6","6"
"Ernst Mach","physicien","être animé","6","6","6"
"Ernst Mach","scientifique","être animé","6","6","6"
"Ernst Mach","scientifique","homme","6","6","6"
"Ernst Mach","physicien","individu","6","6","6"
"Ernst Mach","scientifique","individu","6","6","6"
"Ernst Mach","physicien","être vivant","6","6","6"
"Ernst Mach","scientifique","être vivant","6","6","6"
"Ernst Mach","physicien","être humain","6","6","6"
"Ernst Mach","scientifique","être humain","6","6","6"
"Ernst Mach","scientifique","humain","6","6","6"
"Ernst Mach","physicien","scientifique","6","6","6"
"Guglielmo Marconi","scientifique","jambes","6","9","9"
"Guglielmo Marconi","physicien","jambes","6","9","9"
"Guglielmo Marconi","scientifique","jambe","6","9","9"
"Guglielmo Marconi","physicien","jambe","6","9","9"
"Guglielmo Marconi","scientifique","bras","6","9","9"
"Guglielmo Marconi","physicien","bras","6","9","9"
"Guglielmo Marconi","scientifique","corps","6","9","9"
"Guglielmo Marconi","physicien","corps","6","9","9"
"Guglielmo Marconi","scientifique","yeux","6","9","9"
"Guglielmo Marconi","physicien","yeux","6","9","9"
"Guglielmo Marconi","scientifique","nez","6","9","9"
"Guglielmo Marconi","physicien","nez","6","9","9"
"Guglielmo Marconi","scientifique","pied","6","9","9"
"Guglielmo Marconi","physicien","pied","6","9","9"
"Guglielmo Marconi","scientifique","cou","6","9","9"
"Guglielmo Marconi","physicien","cou","6","9","9"
"Guglielmo Marconi","scientifique","coeur","6","9","9"
"Guglielmo Marconi","physicien","coeur","6","9","9"
"Guglielmo Marconi","scientifique","main","6","9","9"
"Guglielmo Marconi","physicien","main","6","9","9"
"Guglielmo Marconi","scientifique","acide désoxyribonucléique","6","9","9"
"Guglielmo Marconi","physicien","acide désoxyribonucléique","6","9","9"
"Guglielmo Marconi","scientifique","adn","6","9","9"
"Guglielmo Marconi","physicien","adn","6","9","9"
"Guglielmo Marconi","scientifique","ADN","6","9","9"
"Guglielmo Marconi","physicien","ADN","6","9","9"
"Guglielmo Marconi","scientifique","oeil","6","9","9"
"Guglielmo Marconi","physicien","oeil","6","9","9"
"Guglielmo Marconi","scientifique","tête","6","9","9"
"Guglielmo Marconi","physicien","tête","6","9","9"
"Guglielmo Marconi","scientifique","bouche","6","9","9"
"Guglielmo Marconi","physicien","bouche","6","9","9"
"Guglielmo Marconi","scientifique","visage","6","9","9"
"Guglielmo Marconi","physicien","visage","6","9","9"
"Guglielmo Marconi","physicien","être vivant","6","6","6"
"Guglielmo Marconi","scientifique","être vivant","6","6","6"
"Guglielmo Marconi","physicien","personne","6","6","6"
"Guglielmo Marconi","scientifique","personne","6","6","6"
"Guglielmo Marconi","physicien","être animé","6","6","6"
"Guglielmo Marconi","scientifique","être animé","6","6","6"
"Guglielmo Marconi","scientifique","homme","6","6","6"
"Guglielmo Marconi","scientifique","humain","6","6","6"
"Guglielmo Marconi","physicien","individu","6","6","6"
"Guglielmo Marconi","scientifique","individu","6","6","6"
"Guglielmo Marconi","physicien","être humain","6","6","6"
"Guglielmo Marconi","scientifique","être humain","6","6","6"
"Guglielmo Marconi","physicien","scientifique","6","6","6"
"Abbé Edme Mariotte","physicien","scientifique","6","6","6"
"James Clerk Maxwell","scientifique","oeil","6","9","9"
"James Clerk Maxwell","physicien","oeil","6","9","9"
"James Clerk Maxwell","scientifique","jambes","6","9","9"
"James Clerk Maxwell","physicien","jambes","6","9","9"
"James Clerk Maxwell","scientifique","corps","6","9","9"
"James Clerk Maxwell","physicien","corps","6","9","9"
"James Clerk Maxwell","scientifique","bouche","6","9","9"
"James Clerk Maxwell","physicien","bouche","6","9","9"
"James Clerk Maxwell","scientifique","tête","6","9","9"
"James Clerk Maxwell","physicien","tête","6","9","9"
"James Clerk Maxwell","scientifique","coeur","6","9","9"
"James Clerk Maxwell","physicien","coeur","6","9","9"
"James Clerk Maxwell","scientifique","main","6","9","9"
"James Clerk Maxwell","physicien","main","6","9","9"
"James Clerk Maxwell","scientifique","adn","6","9","9"
"James Clerk Maxwell","physicien","adn","6","9","9"
"James Clerk Maxwell","scientifique","cou","6","9","9"
"James Clerk Maxwell","physicien","cou","6","9","9"
"James Clerk Maxwell","scientifique","visage","6","9","9"
"James Clerk Maxwell","physicien","visage","6","9","9"
"James Clerk Maxwell","scientifique","jambe","6","9","9"
"James Clerk Maxwell","physicien","jambe","6","9","9"
"James Clerk Maxwell","scientifique","ADN","6","9","9"
"James Clerk Maxwell","physicien","ADN","6","9","9"
"James Clerk Maxwell","scientifique","pied","6","9","9"
"James Clerk Maxwell","physicien","pied","6","9","9"
"James Clerk Maxwell","scientifique","acide désoxyribonucléique","6","9","9"
"James Clerk Maxwell","physicien","acide désoxyribonucléique","6","9","9"
"James Clerk Maxwell","scientifique","yeux","6","9","9"
"James Clerk Maxwell","physicien","yeux","6","9","9"
"James Clerk Maxwell","scientifique","nez","6","9","9"
"James Clerk Maxwell","physicien","nez","6","9","9"
"James Clerk Maxwell","physicien","personne","6","6","6"
"James Clerk Maxwell","scientifique","personne","6","6","6"
"James Clerk Maxwell","physicien","scientifique","6","6","6"
"Louis Néel","physicien","scientifique","6","6","6"
"Isaac Newton","physicien","scientifique","6","6","6"
"Isaac Newton","physicien","être humain","6","6","6"
"Isaac Newton","mathématicien","être humain","6","6","6"
"Isaac Newton","scientifique","être humain","6","6","6"
"Isaac Newton","physicien","individu","6","6","6"
"Isaac Newton","mathématicien","individu","6","6","6"
"Isaac Newton","scientifique","individu","6","6","6"
"Isaac Newton","mathématicien","homme","6","6","6"
"Isaac Newton","scientifique","homme","6","6","6"
"Isaac Newton","physicien","être vivant","6","6","6"
"Isaac Newton","mathématicien","être vivant","6","6","6"
"Isaac Newton","scientifique","être vivant","6","6","6"
"Isaac Newton","physicien","personne","6","6","6"
"Isaac Newton","mathématicien","personne","6","6","6"
"Isaac Newton","scientifique","personne","6","6","6"
"Isaac Newton","physicien","être animé","6","6","6"
"Isaac Newton","scientifique","être animé","6","6","6"
"Isaac Newton","mathématicien","humain","6","6","6"
"Isaac Newton","scientifique","humain","6","6","6"
"Isaac Newton","scientifique","=neck=","6","9","9"
"Isaac Newton","mathématicien","=neck=","6","9","9"
"Isaac Newton","scientifique","pied","6","9","9"
"Isaac Newton","mathématicien","pied","6","9","9"
"Isaac Newton","physicien","pied","6","9","9"
"Isaac Newton","scientifique","corps","6","9","9"
"Isaac Newton","physicien","corps","6","9","9"
"Isaac Newton","mathématicien","corps","6","9","9"
"Isaac Newton","scientifique","nez","6","9","9"
"Isaac Newton","physicien","nez","6","9","9"
"Isaac Newton","mathématicien","nez","6","9","9"
"Isaac Newton","scientifique","jambes","6","9","9"
"Isaac Newton","mathématicien","jambes","6","9","9"
"Isaac Newton","physicien","jambes","6","9","9"
"Isaac Newton","scientifique","coeur","6","9","9"
"Isaac Newton","physicien","coeur","6","9","9"
"Isaac Newton","mathématicien","coeur","6","9","9"
"Isaac Newton","scientifique","acide désoxyribonucléique","6","9","9"
"Isaac Newton","physicien","acide désoxyribonucléique","6","9","9"
"Isaac Newton","mathématicien","acide désoxyribonucléique","6","9","9"
"Isaac Newton","scientifique","main","6","9","9"
"Isaac Newton","physicien","main","6","9","9"
"Isaac Newton","mathématicien","main","6","9","9"
"Isaac Newton","scientifique","yeux","6","9","9"
"Isaac Newton","physicien","yeux","6","9","9"
"Isaac Newton","mathématicien","yeux","6","9","9"
"Isaac Newton","scientifique","visage","6","9","9"
"Isaac Newton","physicien","visage","6","9","9"
"Isaac Newton","mathématicien","visage","6","9","9"
"Isaac Newton","scientifique","oeil","6","9","9"
"Isaac Newton","physicien","oeil","6","9","9"
"Isaac Newton","mathématicien","oeil","6","9","9"
"Isaac Newton","scientifique","cou","6","9","9"
"Isaac Newton","physicien","cou","6","9","9"
"Isaac Newton","mathématicien","cou","6","9","9"
"Isaac Newton","scientifique","ADN","6","9","9"
"Isaac Newton","mathématicien","ADN","6","9","9"
"Isaac Newton","physicien","ADN","6","9","9"
"Isaac Newton","scientifique","bouche","6","9","9"
"Isaac Newton","physicien","bouche","6","9","9"
"Isaac Newton","mathématicien","bouche","6","9","9"
"Isaac Newton","scientifique","bras","6","9","9"
"Isaac Newton","physicien","bras","6","9","9"
"Isaac Newton","mathématicien","bras","6","9","9"
"Isaac Newton","scientifique","tête","6","9","9"
"Isaac Newton","mathématicien","tête","6","9","9"
"Isaac Newton","physicien","tête","6","9","9"
"Isaac Newton","scientifique","jambe","6","9","9"
"Isaac Newton","mathématicien","jambe","6","9","9"
"Isaac Newton","physicien","jambe","6","9","9"
"Isaac Newton","scientifique","adn","6","9","9"
"Isaac Newton","mathématicien","adn","6","9","9"
"Isaac Newton","physicien","adn","6","9","9"
"Nicéphore Niepce","physicien","scientifique","6","6","6"
"Georg Simon Ohm","scientifique","coeur","6","9","9"
"Georg Simon Ohm","physicien","coeur","6","9","9"
"Georg Simon Ohm","scientifique","visage","6","9","9"
"Georg Simon Ohm","physicien","visage","6","9","9"
"Georg Simon Ohm","scientifique","bras","6","9","9"
"Georg Simon Ohm","physicien","bras","6","9","9"
"Georg Simon Ohm","scientifique","nez","6","9","9"
"Georg Simon Ohm","physicien","nez","6","9","9"
"Georg Simon Ohm","scientifique","main","6","9","9"
"Georg Simon Ohm","physicien","main","6","9","9"
"Georg Simon Ohm","scientifique","yeux","6","9","9"
"Georg Simon Ohm","physicien","yeux","6","9","9"
"Georg Simon Ohm","scientifique","jambes","6","9","9"
"Georg Simon Ohm","physicien","jambes","6","9","9"
"Georg Simon Ohm","scientifique","=neck=","6","9","9"
"Georg Simon Ohm","scientifique","pied","6","9","9"
"Georg Simon Ohm","physicien","pied","6","9","9"
"Georg Simon Ohm","scientifique","oeil","6","9","9"
"Georg Simon Ohm","physicien","oeil","6","9","9"
"Georg Simon Ohm","scientifique","bouche","6","9","9"
"Georg Simon Ohm","physicien","bouche","6","9","9"
"Georg Simon Ohm","scientifique","adn","6","9","9"
"Georg Simon Ohm","physicien","adn","6","9","9"
"Georg Simon Ohm","scientifique","ADN","6","9","9"
"Georg Simon Ohm","physicien","ADN","6","9","9"
"Georg Simon Ohm","scientifique","jambe","6","9","9"
"Georg Simon Ohm","physicien","jambe","6","9","9"
"Georg Simon Ohm","scientifique","cou","6","9","9"
"Georg Simon Ohm","physicien","cou","6","9","9"
"Georg Simon Ohm","scientifique","acide désoxyribonucléique","6","9","9"
"Georg Simon Ohm","physicien","acide désoxyribonucléique","6","9","9"
"Georg Simon Ohm","scientifique","corps","6","9","9"
"Georg Simon Ohm","physicien","corps","6","9","9"
"Georg Simon Ohm","scientifique","tête","6","9","9"
"Georg Simon Ohm","physicien","tête","6","9","9"
"Georg Simon Ohm","scientifique","homme","6","6","6"
"Georg Simon Ohm","scientifique","humain","6","6","6"
"Georg Simon Ohm","physicien","être animé","6","6","6"
"Georg Simon Ohm","scientifique","être animé","6","6","6"
"Georg Simon Ohm","physicien","individu","6","6","6"
"Georg Simon Ohm","scientifique","individu","6","6","6"
"Georg Simon Ohm","physicien","personne","6","6","6"
"Georg Simon Ohm","scientifique","personne","6","6","6"
"Georg Simon Ohm","physicien","être humain","6","6","6"
"Georg Simon Ohm","scientifique","être humain","6","6","6"
"Georg Simon Ohm","physicien","être vivant","6","6","6"
"Georg Simon Ohm","scientifique","être vivant","6","6","6"
"Georg Simon Ohm","physicien","scientifique","6","6","6"
"Robert Oppenheimer","scientifique","visage","6","9","9"
"Robert Oppenheimer","physicien","visage","6","9","9"
"Robert Oppenheimer","scientifique","cou","6","9","9"
"Robert Oppenheimer","physicien","cou","6","9","9"
"Robert Oppenheimer","scientifique","acide désoxyribonucléique","6","9","9"
"Robert Oppenheimer","physicien","acide désoxyribonucléique","6","9","9"
"Robert Oppenheimer","scientifique","=neck=","6","9","9"
"Robert Oppenheimer","scientifique","jambes","6","9","9"
"Robert Oppenheimer","physicien","jambes","6","9","9"
"Robert Oppenheimer","scientifique","jambe","6","9","9"
"Robert Oppenheimer","physicien","jambe","6","9","9"
"Robert Oppenheimer","scientifique","yeux","6","9","9"
"Robert Oppenheimer","physicien","yeux","6","9","9"
"Robert Oppenheimer","scientifique","main","6","9","9"
"Robert Oppenheimer","physicien","main","6","9","9"
"Robert Oppenheimer","scientifique","bouche","6","9","9"
"Robert Oppenheimer","physicien","bouche","6","9","9"
"Robert Oppenheimer","scientifique","coeur","6","9","9"
"Robert Oppenheimer","physicien","coeur","6","9","9"
"Robert Oppenheimer","scientifique","pied","6","9","9"
"Robert Oppenheimer","physicien","pied","6","9","9"
"Robert Oppenheimer","scientifique","oeil","6","9","9"
"Robert Oppenheimer","physicien","oeil","6","9","9"
"Robert Oppenheimer","scientifique","adn","6","9","9"
"Robert Oppenheimer","physicien","adn","6","9","9"
"Robert Oppenheimer","scientifique","nez","6","9","9"
"Robert Oppenheimer","physicien","nez","6","9","9"
"Robert Oppenheimer","scientifique","tête","6","9","9"
"Robert Oppenheimer","physicien","tête","6","9","9"
"Robert Oppenheimer","scientifique","corps","6","9","9"
"Robert Oppenheimer","physicien","corps","6","9","9"
"Robert Oppenheimer","scientifique","bras","6","9","9"
"Robert Oppenheimer","physicien","bras","6","9","9"
"Robert Oppenheimer","scientifique","ADN","6","9","9"
"Robert Oppenheimer","physicien","ADN","6","9","9"
"Robert Oppenheimer","physicien","personne","6","6","6"
"Robert Oppenheimer","scientifique","personne","6","6","6"
"Robert Oppenheimer","physicien","scientifique","6","6","6"
"Jean Perrin","physicien","scientifique","6","6","6"
"Max Planck","scientifique","adn","6","9","9"
"Max Planck","physicien","adn","6","9","9"
"Max Planck","scientifique","ADN","6","9","9"
"Max Planck","physicien","ADN","6","9","9"
"Max Planck","scientifique","jambes","6","9","9"
"Max Planck","physicien","jambes","6","9","9"
"Max Planck","scientifique","pied","6","9","9"
"Max Planck","physicien","pied","6","9","9"
"Max Planck","scientifique","oeil","6","9","9"
"Max Planck","physicien","oeil","6","9","9"
"Max Planck","scientifique","coeur","6","9","9"
"Max Planck","physicien","coeur","6","9","9"
"Max Planck","scientifique","tête","6","9","9"
"Max Planck","physicien","tête","6","9","9"
"Max Planck","scientifique","cou","6","9","9"
"Max Planck","physicien","cou","6","9","9"
"Max Planck","scientifique","nez","6","9","9"
"Max Planck","physicien","nez","6","9","9"
"Max Planck","scientifique","acide désoxyribonucléique","6","9","9"
"Max Planck","physicien","acide désoxyribonucléique","6","9","9"
"Max Planck","scientifique","main","6","9","9"
"Max Planck","physicien","main","6","9","9"
"Max Planck","scientifique","corps","6","9","9"
"Max Planck","physicien","corps","6","9","9"
"Max Planck","scientifique","jambe","6","9","9"
"Max Planck","physicien","jambe","6","9","9"
"Max Planck","scientifique","bouche","6","9","9"
"Max Planck","physicien","bouche","6","9","9"
"Max Planck","scientifique","yeux","6","9","9"
"Max Planck","physicien","yeux","6","9","9"
"Max Planck","scientifique","bras","6","9","9"
"Max Planck","physicien","bras","6","9","9"
"Max Planck","scientifique","visage","6","9","9"
"Max Planck","physicien","visage","6","9","9"
"Max Planck","scientifique","homme","6","6","6"
"Max Planck","physicien","être vivant","6","6","6"
"Max Planck","scientifique","être vivant","6","6","6"
"Max Planck","physicien","individu","6","6","6"
"Max Planck","scientifique","individu","6","6","6"
"Max Planck","physicien","être animé","6","6","6"
"Max Planck","scientifique","être animé","6","6","6"
"Max Planck","scientifique","humain","6","6","6"
"Max Planck","physicien","être humain","6","6","6"
"Max Planck","scientifique","être humain","6","6","6"
"Max Planck","physicien","personne","6","6","6"
"Max Planck","scientifique","personne","6","6","6"
"Max Planck","physicien","scientifique","6","6","6"
"Evangelista Torricelli","scientifique","yeux","6","9","9"
"Evangelista Torricelli","physicien","yeux","6","9","9"
"Evangelista Torricelli","scientifique","adn","6","9","9"
"Evangelista Torricelli","physicien","adn","6","9","9"
"Evangelista Torricelli","scientifique","ADN","6","9","9"
"Evangelista Torricelli","physicien","ADN","6","9","9"
"Evangelista Torricelli","scientifique","jambes","6","9","9"
"Evangelista Torricelli","physicien","jambes","6","9","9"
"Evangelista Torricelli","scientifique","pied","6","9","9"
"Evangelista Torricelli","physicien","pied","6","9","9"
"Evangelista Torricelli","scientifique","corps","6","9","9"
"Evangelista Torricelli","physicien","corps","6","9","9"
"Evangelista Torricelli","scientifique","cou","6","9","9"
"Evangelista Torricelli","physicien","cou","6","9","9"
"Evangelista Torricelli","scientifique","=neck=","6","9","9"
"Evangelista Torricelli","scientifique","oeil","6","9","9"
"Evangelista Torricelli","physicien","oeil","6","9","9"
"Evangelista Torricelli","scientifique","bras","6","9","9"
"Evangelista Torricelli","physicien","bras","6","9","9"
"Evangelista Torricelli","scientifique","acide désoxyribonucléique","6","9","9"
"Evangelista Torricelli","physicien","acide désoxyribonucléique","6","9","9"
"Evangelista Torricelli","scientifique","nez","6","9","9"
"Evangelista Torricelli","physicien","nez","6","9","9"
"Evangelista Torricelli","scientifique","bouche","6","9","9"
"Evangelista Torricelli","physicien","bouche","6","9","9"
"Evangelista Torricelli","scientifique","tête","6","9","9"
"Evangelista Torricelli","physicien","tête","6","9","9"
"Evangelista Torricelli","scientifique","jambe","6","9","9"
"Evangelista Torricelli","physicien","jambe","6","9","9"
"Evangelista Torricelli","scientifique","visage","6","9","9"
"Evangelista Torricelli","physicien","visage","6","9","9"
"Evangelista Torricelli","scientifique","main","6","9","9"
"Evangelista Torricelli","physicien","main","6","9","9"
"Evangelista Torricelli","scientifique","coeur","6","9","9"
"Evangelista Torricelli","physicien","coeur","6","9","9"
"Evangelista Torricelli","physicien","être vivant","6","6","6"
"Evangelista Torricelli","scientifique","être vivant","6","6","6"
"Evangelista Torricelli","physicien","être humain","6","6","6"
"Evangelista Torricelli","scientifique","être humain","6","6","6"
"Evangelista Torricelli","scientifique","homme","6","6","6"
"Evangelista Torricelli","physicien","personne","6","6","6"
"Evangelista Torricelli","scientifique","personne","6","6","6"
"Evangelista Torricelli","physicien","être animé","6","6","6"
"Evangelista Torricelli","scientifique","être animé","6","6","6"
"Evangelista Torricelli","scientifique","humain","6","6","6"
"Evangelista Torricelli","physicien","individu","6","6","6"
"Evangelista Torricelli","scientifique","individu","6","6","6"
"Evangelista Torricelli","physicien","scientifique","6","6","6"
"Alessandro Volta","scientifique","cou","6","9","9"
"Alessandro Volta","physicien","cou","6","9","9"
"Alessandro Volta","scientifique","pied","6","9","9"
"Alessandro Volta","physicien","pied","6","9","9"
"Alessandro Volta","scientifique","corps","6","9","9"
"Alessandro Volta","physicien","corps","6","9","9"
"Alessandro Volta","scientifique","coeur","6","9","9"
"Alessandro Volta","physicien","coeur","6","9","9"
"Alessandro Volta","scientifique","tête","6","9","9"
"Alessandro Volta","physicien","tête","6","9","9"
"Alessandro Volta","scientifique","jambe","6","9","9"
"Alessandro Volta","physicien","jambe","6","9","9"
"Alessandro Volta","scientifique","nez","6","9","9"
"Alessandro Volta","physicien","nez","6","9","9"
"Alessandro Volta","scientifique","oeil","6","9","9"
"Alessandro Volta","physicien","oeil","6","9","9"
"Alessandro Volta","scientifique","jambes","6","9","9"
"Alessandro Volta","physicien","jambes","6","9","9"
"Alessandro Volta","scientifique","visage","6","9","9"
"Alessandro Volta","physicien","visage","6","9","9"
"Alessandro Volta","scientifique","yeux","6","9","9"
"Alessandro Volta","physicien","yeux","6","9","9"
"Alessandro Volta","scientifique","adn","6","9","9"
"Alessandro Volta","physicien","adn","6","9","9"
"Alessandro Volta","scientifique","main","6","9","9"
"Alessandro Volta","physicien","main","6","9","9"
"Alessandro Volta","scientifique","bouche","6","9","9"
"Alessandro Volta","physicien","bouche","6","9","9"
"Alessandro Volta","scientifique","ADN","6","9","9"
"Alessandro Volta","physicien","ADN","6","9","9"
"Alessandro Volta","scientifique","acide désoxyribonucléique","6","9","9"
"Alessandro Volta","physicien","acide désoxyribonucléique","6","9","9"
"Alessandro Volta","scientifique","bras","6","9","9"
"Alessandro Volta","physicien","bras","6","9","9"
"Alessandro Volta","physicien","être humain","6","6","6"
"Alessandro Volta","scientifique","être humain","6","6","6"
"Alessandro Volta","physicien","être animé","6","6","6"
"Alessandro Volta","scientifique","être animé","6","6","6"
"Alessandro Volta","physicien","être vivant","6","6","6"
"Alessandro Volta","scientifique","être vivant","6","6","6"
"Alessandro Volta","physicien","individu","6","6","6"
"Alessandro Volta","scientifique","individu","6","6","6"
"Alessandro Volta","physicien","personne","6","6","6"
"Alessandro Volta","scientifique","personne","6","6","6"
"Alessandro Volta","physicien","scientifique","6","6","6"
"Richard Feynman","scientifique","main","6","9","9"
"Richard Feynman","physicien","main","6","9","9"
"Richard Feynman","scientifique","yeux","6","9","9"
"Richard Feynman","physicien","yeux","6","9","9"
"Richard Feynman","scientifique","adn","6","9","9"
"Richard Feynman","physicien","adn","6","9","9"
"Richard Feynman","scientifique","ADN","6","9","9"
"Richard Feynman","physicien","ADN","6","9","9"
"Richard Feynman","scientifique","acide désoxyribonucléique","6","9","9"
"Richard Feynman","physicien","acide désoxyribonucléique","6","9","9"
"Richard Feynman","scientifique","jambe","6","9","9"
"Richard Feynman","physicien","jambe","6","9","9"
"Richard Feynman","scientifique","corps","6","9","9"
"Richard Feynman","physicien","corps","6","9","9"
"Richard Feynman","scientifique","coeur","6","9","9"
"Richard Feynman","physicien","coeur","6","9","9"
"Richard Feynman","scientifique","tête","6","9","9"
"Richard Feynman","physicien","tête","6","9","9"
"Richard Feynman","scientifique","nez","6","9","9"
"Richard Feynman","physicien","nez","6","9","9"
"Richard Feynman","scientifique","pied","6","9","9"
"Richard Feynman","physicien","pied","6","9","9"
"Richard Feynman","scientifique","bouche","6","9","9"
"Richard Feynman","physicien","bouche","6","9","9"
"Richard Feynman","scientifique","jambes","6","9","9"
"Richard Feynman","physicien","jambes","6","9","9"
"Richard Feynman","scientifique","oeil","6","9","9"
"Richard Feynman","physicien","oeil","6","9","9"
"Richard Feynman","scientifique","cou","6","9","9"
"Richard Feynman","physicien","cou","6","9","9"
"Richard Feynman","scientifique","visage","6","9","9"
"Richard Feynman","physicien","visage","6","9","9"
"Richard Feynman","physicien","personne","6","6","6"
"Richard Feynman","scientifique","personne","6","6","6"
"Richard Feynman","physicien","scientifique","6","6","6"
"Averroès","scientifique","être animé","6","6","6"
"Averroès","scientifique","homme","6","6","6"
"Averroès","scientifique","individu","6","6","6"
"Averroès","scientifique","être vivant","6","6","6"
"Averroès","scientifique","entité biologique","6","6","6"
"Averroès","scientifique","être humain","6","6","6"
"Averroès","scientifique","humain","6","6","6"
"Averroès","scientifique","entité vivante","6","6","6"
"Averroès","scientifique","personne","6","6","6"
"Averroès","scientifique","organisme","6","6","6"
"Averroès","scientifique","entité physique","6","6","6"
"Averroès","scientifique","être","6","6","6"
"Averroès","scientifique","organisme vivant","6","6","6"
"Averroès","scientifique","=neck=","6","9","9"
"Averroès","scientifique","yeux","6","9","9"
"Averroès","scientifique","visage","6","9","9"
"Averroès","scientifique","ADN","6","9","9"
"Averroès","scientifique","nez","6","9","9"
"Averroès","scientifique","acide désoxyribonucléique","6","9","9"
"Averroès","scientifique","jambes","6","9","9"
"Averroès","scientifique","coeur","6","9","9"
"Averroès","scientifique","adn","6","9","9"
"Averroès","scientifique","cou","6","9","9"
"Averroès","scientifique","bras","6","9","9"
"Averroès","scientifique","pied","6","9","9"
"Averroès","scientifique","main","6","9","9"
"Averroès","scientifique","oeil","6","9","9"
"Averroès","scientifique","jambe","6","9","9"
"Averroès","scientifique","tête","6","9","9"
"Averroès","scientifique","bouche","6","9","9"
"Averroès","scientifique","corps","6","9","9"
"Avicenne","scientifique","être humain","6","6","6"
"Avicenne","scientifique","être vivant","6","6","6"
"Avicenne","scientifique","entité vivante","6","6","6"
"Avicenne","scientifique","homme","6","6","6"
"Avicenne","scientifique","organisme","6","6","6"
"Avicenne","scientifique","être","6","6","6"
"Avicenne","scientifique","entité biologique","6","6","6"
"Avicenne","scientifique","personne","6","6","6"
"Avicenne","scientifique","entité physique","6","6","6"
"Avicenne","scientifique","humain","6","6","6"
"Avicenne","scientifique","individu","6","6","6"
"Avicenne","scientifique","être animé","6","6","6"
"Avicenne","scientifique","organisme vivant","6","6","6"
"Avicenne","scientifique","visage","6","9","9"
"Avicenne","scientifique","ADN","6","9","9"
"Avicenne","scientifique","yeux","6","9","9"
"Avicenne","scientifique","pied","6","9","9"
"Avicenne","scientifique","coeur","6","9","9"
"Avicenne","scientifique","adn","6","9","9"
"Avicenne","scientifique","main","6","9","9"
"Avicenne","scientifique","jambe","6","9","9"
"Avicenne","scientifique","bouche","6","9","9"
"Avicenne","scientifique","nez","6","9","9"
"Avicenne","scientifique","acide désoxyribonucléique","6","9","9"
"Avicenne","scientifique","=neck=","6","9","9"
"Avicenne","scientifique","cou","6","9","9"
